Demand category,Demand FIPS,Corn FIPS, Corn (bu) , GHG (kg CO2e) , Irrigation (m3) ,Transport mode, Distance (miles) 
pullet,38067,38067," 5,438 "," 48,624 "," 4,430 ",truck, 17 
turkey,38067,38067," 96,565 "," 863,487 "," 78,671 ",truck, 17 
milkcow,38067,38067," 5,134 "," 45,909 "," 4,183 ",truck, 17 
others,38067,38067," 24,129 "," 215,765 "," 19,658 ",truck, 17 
layer,38069,38069, 67 , 887 , 16 ,truck, 17 
turkey,38069,38069," 96,462 "," 1,269,379 "," 22,709 ",truck, 17 
milkcow,38069,38069," 16,504 "," 217,180 "," 3,885 ",truck, 17 
others,38069,38069," 69,032 "," 908,415 "," 16,251 ",truck, 17 
layer,38071,38071, 318 ," 3,259 ", -   ,truck, 19 
others,38071,38071," 10,407 "," 106,699 ", -   ,truck, 19 
layer,38073,38073, 417 ," 3,439 ", 395 ,truck, 15 
pullet,38073,38073, 21 , 171 , 20 ,truck, 15 
milkcow,38073,38073," 21,004 "," 173,397 "," 19,899 ",truck, 15 
others,38073,38073," 86,336 "," 712,749 "," 81,797 ",truck, 15 
layer,38075,38075, 153 ," 2,253 ", -   ,truck, 15 
others,38075,38075," 15,868 "," 233,299 ", -   ,truck, 15 
layer,38077,27167, 279 ," 1,574 ", 17 ,truck, 26 
pullet,38077,27167, 11 , 65 , 1 ,truck, 26 
turkey,38077,27167," 67,905 "," 382,810 "," 4,123 ",truck, 26 
milkcow,38077,27167," 3,178 "," 17,914 ", 193 ,truck, 26 
wetmill,38077,27167," 16,640,780 "," 93,811,948 "," 1,010,357 ",truck, 26 
others,38077,27167," 1,085,731 "," 6,120,777 "," 65,921 ",truck, 26 
layer,38077,38077, 244 ," 1,905 ", 19 ,truck, 20 
pullet,38077,38077, 10 , 78 , 1 ,truck, 20 
turkey,38077,38077," 59,305 "," 463,559 "," 4,608 ",truck, 20 
milkcow,38077,38077," 2,775 "," 21,692 ", 216 ,truck, 20 
wetmill,38077,38077," 14,533,330 "," 113,600,321 "," 1,129,160 ",truck, 20 
others,38077,38077," 948,230 "," 7,411,873 "," 73,672 ",truck, 20 
layer,38077,38081, 327 ," 2,704 ", 210 ,truck, 48 
pullet,38077,38081, 13 , 111 , 9 ,truck, 48 
turkey,38077,38081," 79,493 "," 657,715 "," 51,115 ",truck, 48 
milkcow,38077,38081," 3,720 "," 30,778 "," 2,392 ",truck, 48 
wetmill,38077,38081," 19,480,570 "," 161,180,543 "," 12,526,259 ",truck, 48 
others,38077,38081," 1,271,013 "," 10,516,253 "," 817,278 ",truck, 48 
milkcow,38079,38079," 12,297 "," 176,434 ", -   ,truck, 16 
others,38079,38079," 48,685 "," 698,524 ", -   ,truck, 16 
layer,38081,38081, 165 ," 1,366 ", 106 ,truck, 15 
milkcow,38081,38081," 13,169 "," 108,962 "," 8,468 ",truck, 15 
others,38081,38081," 54,303 "," 449,295 "," 34,917 ",truck, 15 
layer,38083,38083, 411 ," 4,771 ", -   ,truck, 16 
pullet,38083,38083," 5,438 "," 63,071 ", -   ,truck, 16 
milkcow,38083,38083," 5,497 "," 63,759 ", -   ,truck, 16 
export,38083,38083," 54,472 "," 631,811 ", -   ,truck, 16 
others,38083,38083," 47,741 "," 553,742 ", -   ,truck, 16 
milkcow,38085,38085," 2,857 "," 40,363 ", -   ,truck, 17 
others,38085,38085," 148,610 "," 2,099,447 ", -   ,truck, 17 
layer,38087,38087, 353 ," 7,736 ", -   ,truck, 18 
milkcow,38087,38087," 14,750 "," 323,087 ", -   ,truck, 18 
others,38087,38087," 60,618 "," 1,327,821 ", -   ,truck, 18 
layer,38089,38065, 679 ," 9,653 "," 1,766 ",truck, 86 
pullet,38089,38065," 5,438 "," 77,274 "," 14,137 ",truck, 86 
turkey,38089,38065," 96,565 "," 1,372,268 "," 251,061 ",truck, 86 
milkcow,38089,38065," 38,638 "," 549,072 "," 100,454 ",truck, 86 
others,38089,38065," 756,291 "," 10,747,473 "," 1,966,284 ",truck, 86 
layer,38091,38091, 57 , 511 , 16 ,truck, 14 
others,38091,38091," 12,628 "," 112,936 "," 3,523 ",truck, 14 
layer,38093,38093, 795 ," 7,931 ", 162 ,truck, 25 
pullet,38093,38093," 2,092 "," 20,877 ", 426 ,truck, 25 
turkey,38093,38093," 37,144 "," 370,741 "," 7,565 ",truck, 25 
milkcow,38093,38093," 79,442 "," 792,925 "," 16,179 ",truck, 25 
others,38093,38093," 153,179 "," 1,528,895 "," 31,197 ",truck, 25 
layer,38095,38095, 76 , 881 , -   ,truck, 17 
turkey,38095,38095," 5,164 "," 59,983 ", -   ,truck, 17 
others,38095,38095," 13,540 "," 157,261 ", -   ,truck, 17 
layer,38097,38097, 139 ," 1,368 ", 4 ,truck, 15 
others,38097,38097," 14,652 "," 144,004 ", 407 ,truck, 15 
layer,38099,38099, 350 ," 3,101 ", 87 ,truck, 19 
pullet,38099,38099, 26 , 229 , 6 ,truck, 19 
milkcow,38099,38099," 9,144 "," 81,013 "," 2,271 ",truck, 19 
others,38099,38099," 27,619 "," 244,696 "," 6,860 ",truck, 19 
layer,38101,38075," 1,050 "," 15,434 ", -   ,truck, 42 
pullet,38101,38075, 26 , 380 , -   ,truck, 42 
milkcow,38101,38075," 24,702 "," 363,187 ", -   ,truck, 42 
others,38101,38075," 97,896 "," 1,439,321 ", -   ,truck, 42 
layer,38103,38103, 114 ," 1,188 ", 5 ,truck, 19 
others,38103,38103," 50,037 "," 520,090 "," 2,225 ",truck, 19 
layer,38105,38105, 248 ," 3,120 "," 3,571 ",truck, 24 
others,38105,38105," 56,837 "," 714,271 "," 817,561 ",truck, 24 
layer,39001,39001," 2,448 "," 32,142 ", -   ,truck, 13 
pullet,39001,39001, 65 , 855 , -   ,truck, 13 
turkey,39001,39001, 36 , 477 , -   ,truck, 13 
milkcow,39001,39001," 77,857 "," 1,022,194 ", -   ,truck, 13 
others,39001,39001," 59,384 "," 779,658 ", -   ,truck, 13 
layer,39003,39065, 975 ," 8,877 ", -   ,truck, 30 
pullet,39003,39065, 13 , 121 , -   ,truck, 30 
turkey,39003,39065, 13 , 122 , -   ,truck, 30 
milkcow,39003,39065," 12,051 "," 109,693 ", -   ,truck, 30 
others,39003,39065," 735,722 "," 6,696,754 ", -   ,truck, 30 
layer,39005,39005," 102,846 "," 950,075 ", 121 ,truck, 11 
pullet,39005,39005," 12,452 "," 115,028 ", 15 ,truck, 11 
turkey,39005,39005, 471 ," 4,352 ", 1 ,truck, 11 
milkcow,39005,39005," 366,027 "," 3,381,298 ", 430 ,truck, 11 
others,39005,39005," 73,687 "," 680,704 ", 87 ,truck, 11 
layer,39007,39007," 5,278 "," 40,201 ", 14 ,truck, 19 
pullet,39007,39007, 77 , 587 , 0 ,truck, 19 
turkey,39007,39007, 68 , 520 , 0 ,truck, 19 
milkcow,39007,39007," 236,319 "," 1,800,149 ", 637 ,truck, 19 
others,39007,39007," 33,601 "," 255,955 ", 91 ,truck, 19 
layer,39009,39009," 2,480 "," 22,698 ", -   ,truck, 12 
pullet,39009,39009, 36 , 331 , -   ,truck, 12 
turkey,39009,39009, 22 , 197 , -   ,truck, 12 
milkcow,39009,39009," 23,997 "," 219,596 ", -   ,truck, 12 
others,39009,39009," 18,744 "," 171,526 ", -   ,truck, 12 
layer,39011,39011, 144 ," 1,674 ", -   ,truck, 10 
pullet,39011,39011," 101,265 "," 1,173,435 ", -   ,truck, 10 
turkey,39011,39011, 1 , 15 , -   ,truck, 10 
milkcow,39011,39011," 253,709 "," 2,939,920 ", -   ,truck, 10 
others,39011,39011," 129,347 "," 1,498,847 ", -   ,truck, 10 
layer,39013,39067," 2,025 "," 23,890 ", -   ,truck, 42 
pullet,39013,39067, 79 , 927 , -   ,truck, 42 
milkcow,39013,39067," 44,928 "," 529,928 ", -   ,truck, 42 
others,39013,39067," 45,686 "," 538,878 ", -   ,truck, 42 
layer,39015,39015," 2,582 "," 24,302 ", -   ,truck, 11 
pullet,39015,39015, 52 , 487 , -   ,truck, 11 
turkey,39015,39015, 41 , 384 , -   ,truck, 11 
milkcow,39015,39015," 27,327 "," 257,185 ", -   ,truck, 11 
others,39015,39015," 43,404 "," 408,495 ", -   ,truck, 11 
layer,39017,39017," 2,640 "," 38,739 ", 33 ,truck, 11 
pullet,39017,39017, 27 , 402 , 0 ,truck, 11 
turkey,39017,39017, 31 , 461 , 0 ,truck, 11 
milkcow,39017,39017," 23,785 "," 348,981 ", 296 ,truck, 11 
others,39017,39017," 41,534 "," 609,398 ", 518 ,truck, 11 
layer,39019,39019," 2,181 "," 28,673 ", -   ,truck, 10 
pullet,39019,39019," 6,793 "," 89,293 ", -   ,truck, 10 
turkey,39019,39019, 15 , 195 , -   ,truck, 10 
milkcow,39019,39019," 155,027 "," 2,037,871 ", -   ,truck, 10 
others,39019,39019," 37,945 "," 498,794 ", -   ,truck, 10 
layer,39021,39091," 3,848 "," 34,005 ", 18 ,truck, 22 
pullet,39021,39091, 41 , 365 , 0 ,truck, 22 
turkey,39021,39091, 22 , 196 , 0 ,truck, 22 
milkcow,39021,39091," 62,106 "," 548,790 ", 291 ,truck, 22 
others,39021,39091," 36,361 "," 321,302 ", 170 ,truck, 22 
layer,39023,39021," 2,035 "," 20,346 ", 293 ,truck, 20 
pullet,39023,39021, 183 ," 1,832 ", 26 ,truck, 20 
turkey,39023,39021, 13 , 134 , 2 ,truck, 20 
milkcow,39023,39021," 208,688 "," 2,086,703 "," 30,061 ",truck, 20 
others,39023,39021," 47,570 "," 475,657 "," 6,852 ",truck, 20 
layer,39025,39025," 4,291 "," 37,937 ", -   ,truck, 11 
pullet,39025,39025, 449 ," 3,970 ", -   ,truck, 11 
turkey,39025,39025, 58 , 512 , -   ,truck, 11 
milkcow,39025,39025," 2,801 "," 24,768 ", -   ,truck, 11 
others,39025,39025," 11,245 "," 99,426 ", -   ,truck, 11 
layer,39027,39027," 1,462 "," 11,040 ", -   ,truck, 10 
pullet,39027,39027, 82 , 619 , -   ,truck, 10 
turkey,39027,39027, 86 , 650 , -   ,truck, 10 
milkcow,39027,39027," 21,460 "," 162,001 ", -   ,truck, 10 
others,39027,39027," 35,758 "," 269,940 ", -   ,truck, 10 
layer,39029,39029," 41,008 "," 384,747 ", -   ,truck, 12 
pullet,39029,39029, 77 , 725 , -   ,truck, 12 
turkey,39029,39029, 361 ," 3,383 ", -   ,truck, 12 
milkcow,39029,39029," 494,837 "," 4,642,665 ", -   ,truck, 12 
others,39029,39029," 82,593 "," 774,907 ", -   ,truck, 12 
layer,39031,39031," 2,497,302 "," 29,638,571 ", -   ,truck, 12 
pullet,39031,39031, 414 ," 4,913 ", -   ,truck, 12 
turkey,39031,39031, 13 , 156 , -   ,truck, 12 
milkcow,39031,39031," 50,581 "," 600,305 ", -   ,truck, 12 
others,39031,39031," 284,296 "," 3,374,094 ", -   ,truck, 12 
layer,39031,39067," 160,811 "," 1,896,793 ", -   ,truck, 52 
pullet,39031,39067, 27 , 314 , -   ,truck, 52 
turkey,39031,39067, 1 , 10 , -   ,truck, 52 
milkcow,39031,39067," 3,257 "," 38,418 ", -   ,truck, 52 
others,39031,39067," 18,307 "," 215,933 ", -   ,truck, 52 
layer,39031,39075," 3,349,144 "," 30,866,524 ", -   ,truck, 26 
pullet,39031,39075, 555 ," 5,117 ", -   ,truck, 26 
turkey,39031,39075, 18 , 163 , -   ,truck, 26 
milkcow,39031,39075," 67,834 "," 625,176 ", -   ,truck, 26 
others,39031,39075," 381,271 "," 3,513,886 ", -   ,truck, 26 
layer,39031,39089," 1,761,283 "," 15,765,370 ", -   ,truck, 43 
pullet,39031,39089, 292 ," 2,613 ", -   ,truck, 43 
turkey,39031,39089, 9 , 83 , -   ,truck, 43 
milkcow,39031,39089," 35,673 "," 319,315 ", -   ,truck, 43 
others,39031,39089," 200,507 "," 1,794,751 ", -   ,truck, 43 
layer,39031,39169," 1,378,220 "," 12,822,399 ", -   ,truck, 47 
pullet,39031,39169, 228 ," 2,126 ", -   ,truck, 47 
turkey,39031,39169, 7 , 68 , -   ,truck, 47 
milkcow,39031,39169," 27,915 "," 259,707 ", -   ,truck, 47 
others,39031,39169," 156,898 "," 1,459,719 ", -   ,truck, 47 
layer,39033,39033," 78,160 "," 708,390 ", -   ,truck, 10 
pullet,39033,39033, 8 , 75 , -   ,truck, 10 
turkey,39033,39033, 62 , 563 , -   ,truck, 10 
milkcow,39033,39033," 82,971 "," 751,998 ", -   ,truck, 10 
others,39033,39033," 70,729 "," 641,048 ", -   ,truck, 10 
layer,39035,39093, 786 ," 6,339 ", 5 ,truck, 32 
pullet,39035,39093, 54 , 433 , 0 ,truck, 32 
turkey,39035,39093, 8 , 67 , 0 ,truck, 32 
others,39035,39093, 116 , 935 , 1 ,truck, 32 
layer,39037,18135," 3,600,933 "," 55,072,193 ", -   ,truck, 33 
pullet,39037,18135," 327,878 "," 5,014,527 ", -   ,truck, 33 
turkey,39037,18135," 516,867 "," 7,904,892 ", -   ,truck, 33 
milkcow,39037,18135," 163,694 "," 2,503,510 ", -   ,truck, 33 
others,39037,18135," 803,871 "," 12,294,290 ", -   ,truck, 33 
layer,39037,39037," 2,271,254 "," 28,267,154 "," 130,391 ",truck, 13 
pullet,39037,39037," 206,806 "," 2,573,829 "," 11,873 ",truck, 13 
turkey,39037,39037," 326,009 "," 4,057,380 "," 18,716 ",truck, 13 
milkcow,39037,39037," 103,248 "," 1,284,988 "," 5,927 ",truck, 13 
others,39037,39037," 507,034 "," 6,310,346 "," 29,108 ",truck, 13 
layer,39037,39149," 3,269,156 "," 30,135,205 ", -   ,truck, 37 
pullet,39037,39149," 297,669 "," 2,743,922 ", -   ,truck, 37 
turkey,39037,39149," 469,245 "," 4,325,514 ", -   ,truck, 37 
milkcow,39037,39149," 148,612 "," 1,369,907 ", -   ,truck, 37 
others,39037,39149," 729,805 "," 6,727,369 ", -   ,truck, 37 
layer,39039,39039," 1,813 "," 26,781 ", -   ,truck, 11 
pullet,39039,39039, 8 , 118 , -   ,truck, 11 
milkcow,39039,39039," 237,168 "," 3,502,781 ", -   ,truck, 11 
others,39039,39039," 28,684 "," 423,641 ", -   ,truck, 11 
layer,39041,39041," 1,586 "," 14,333 ", -   ,truck, 11 
pullet,39041,39041, 71 , 638 , -   ,truck, 11 
turkey,39041,39041, 67 , 603 , -   ,truck, 11 
milkcow,39041,39041," 31,872 "," 288,027 ", -   ,truck, 11 
others,39041,39041," 22,108 "," 199,791 ", -   ,truck, 11 
layer,39043,39043," 1,008 "," 8,006 ", -   ,truck, 13 
pullet,39043,39043, 16 , 131 , -   ,truck, 13 
turkey,39043,39043, 11 , 85 , -   ,truck, 13 
milkcow,39043,39043," 18,658 "," 148,271 ", -   ,truck, 13 
others,39043,39043," 5,763 "," 45,795 ", -   ,truck, 13 
layer,39045,39045," 5,324 "," 61,449 ", -   ,truck, 12 
pullet,39045,39045, 117 ," 1,349 ", -   ,truck, 12 
turkey,39045,39045, 76 , 876 , -   ,truck, 12 
milkcow,39045,39045," 70,233 "," 810,660 ", -   ,truck, 12 
others,39045,39045," 52,170 "," 602,174 ", -   ,truck, 12 
layer,39047,39141, 783 ," 9,327 ", -   ,truck, 36 
pullet,39047,39141, 18 , 215 , -   ,truck, 36 
milkcow,39047,39141," 150,164 "," 1,788,301 ", -   ,truck, 36 
others,39047,39141," 1,369,798 "," 16,312,928 ", -   ,truck, 36 
layer,39049,39049," 1,483 "," 16,481 ", -   ,truck, 12 
pullet,39049,39049, 68 , 761 , -   ,truck, 12 
turkey,39049,39049, 6 , 68 , -   ,truck, 12 
milkcow,39049,39049," 9,936 "," 110,408 ", -   ,truck, 12 
others,39049,39049," 2,335 "," 25,945 ", -   ,truck, 12 
layer,39051,39051," 1,058 "," 10,291 ", -   ,truck, 10 
pullet,39051,39051, 32 , 312 , -   ,truck, 10 
turkey,39051,39051, 6 , 63 , -   ,truck, 10 
milkcow,39051,39051," 147,310 "," 1,432,248 ", -   ,truck, 10 
others,39051,39051," 112,151 "," 1,090,412 ", -   ,truck, 10 
layer,39053,39053," 2,284 "," 19,874 ", -   ,truck, 11 
pullet,39053,39053, 75 , 654 , -   ,truck, 11 
turkey,39053,39053, 14 , 123 , -   ,truck, 11 
milkcow,39053,39053," 25,265 "," 219,831 ", -   ,truck, 11 
others,39053,39053," 40,686 "," 354,009 ", -   ,truck, 11 
layer,39055,39055," 5,506 "," 44,450 ", -   ,truck, 10 
pullet,39055,39055, 196 ," 1,580 ", -   ,truck, 10 
turkey,39055,39055, 261 ," 2,108 ", -   ,truck, 10 
milkcow,39055,39055," 281,299 "," 2,270,923 ", -   ,truck, 10 
others,39055,39055," 32,550 "," 262,773 ", -   ,truck, 10 
layer,39057,39027," 2,620 "," 19,775 ", -   ,truck, 25 
pullet,39057,39027, 89 , 671 , -   ,truck, 25 
turkey,39057,39027, 57 , 431 , -   ,truck, 25 
milkcow,39057,39027," 27,274 "," 205,892 ", -   ,truck, 25 
others,39057,39027," 19,685 "," 148,606 ", -   ,truck, 25 
layer,39059,39059," 2,814 "," 30,291 ", -   ,truck, 12 
pullet,39059,39059, 37 , 398 , -   ,truck, 12 
turkey,39059,39059, 83 , 895 , -   ,truck, 12 
milkcow,39059,39059," 40,488 "," 435,858 ", -   ,truck, 12 
others,39059,39059," 49,422 "," 532,034 ", -   ,truck, 12 
layer,39061,21015, 336 ," 7,903 ", -   ,truck, 23 
pullet,39061,21015, 10 , 233 , -   ,truck, 23 
turkey,39061,21015, 20 , 480 , -   ,truck, 23 
milkcow,39061,21015," 5,252 "," 123,457 ", -   ,truck, 23 
others,39061,21015, 998 ," 23,467 ", -   ,truck, 23 
layer,39061,21037, 911 ," 15,878 ", -   ,truck, 18 
pullet,39061,21037, 27 , 467 , -   ,truck, 18 
turkey,39061,21037, 55 , 965 , -   ,truck, 18 
milkcow,39061,21037," 14,235 "," 248,037 ", -   ,truck, 18 
others,39061,21037," 2,706 "," 47,147 ", -   ,truck, 18 
layer,39063,39147," 1,334 "," 13,098 ", -   ,truck, 28 
pullet,39063,39147, 18 , 178 , -   ,truck, 28 
milkcow,39063,39147," 57,454 "," 564,290 ", -   ,truck, 28 
others,39063,39147," 856,051 "," 8,407,718 ", -   ,truck, 28 
layer,39065,39065," 4,557 "," 41,475 ", -   ,truck, 11 
pullet,39065,39065, 436 ," 3,969 ", -   ,truck, 11 
turkey,39065,39065, 272 ," 2,472 ", -   ,truck, 11 
milkcow,39065,39065," 365,975 "," 3,331,208 ", -   ,truck, 11 
others,39065,39065," 82,974 "," 755,256 ", -   ,truck, 11 
layer,39067,39067," 1,279 "," 15,082 ", -   ,truck, 10 
pullet,39067,39067, 104 ," 1,229 ", -   ,truck, 10 
turkey,39067,39067," 4,422 "," 52,161 ", -   ,truck, 10 
milkcow,39067,39067," 25,212 "," 297,383 ", -   ,truck, 10 
others,39067,39067," 28,102 "," 331,469 ", -   ,truck, 10 
layer,39069,39069, 786 ," 9,285 ", -   ,truck, 11 
turkey,39069,39069, 67 , 787 , -   ,truck, 11 
milkcow,39069,39069," 70,753 "," 835,929 ", -   ,truck, 11 
others,39069,39069," 18,716 "," 221,121 ", -   ,truck, 11 
layer,39071,39071," 4,548 "," 42,189 ", -   ,truck, 12 
pullet,39071,39071, 125 ," 1,163 ", -   ,truck, 12 
turkey,39071,39071, 85 , 785 , -   ,truck, 12 
milkcow,39071,39071," 70,087 "," 650,095 ", -   ,truck, 12 
others,39071,39071," 58,473 "," 542,372 ", -   ,truck, 12 
layer,39073,39073," 1,603 "," 18,037 ", -   ,truck, 11 
pullet,39073,39073, 18 , 198 , -   ,truck, 11 
turkey,39073,39073," 4,422 "," 49,769 ", -   ,truck, 11 
milkcow,39073,39073, 899 ," 10,113 ", -   ,truck, 11 
others,39073,39073," 6,326 "," 71,196 ", -   ,truck, 11 
layer,39075,39005," 236,584 "," 2,185,520 ", 278 ,truck, 32 
pullet,39075,39005," 17,745 "," 163,926 ", 21 ,truck, 32 
turkey,39075,39005," 287,134 "," 2,652,496 ", 338 ,truck, 32 
milkcow,39075,39005," 1,274,516 "," 11,773,751 "," 1,498 ",truck, 32 
others,39075,39005," 227,950 "," 2,105,760 ", 268 ,truck, 32 
layer,39077,39077," 96,958 "," 825,479 ", -   ,truck, 11 
pullet,39077,39077," 46,688 "," 397,494 ", -   ,truck, 11 
turkey,39077,39077, 113 , 960 , -   ,truck, 11 
milkcow,39077,39077," 220,938 "," 1,881,018 ", -   ,truck, 11 
others,39077,39077," 62,898 "," 535,504 ", -   ,truck, 11 
layer,39079,39079," 1,852 "," 26,252 ", -   ,truck, 11 
pullet,39079,39079, 56 , 791 , -   ,truck, 11 
turkey,39079,39079, 7 , 106 , -   ,truck, 11 
milkcow,39079,39079," 22,041 "," 312,430 ", -   ,truck, 11 
others,39079,39079," 25,343 "," 359,242 ", -   ,truck, 11 
layer,39081,39081," 1,161 "," 20,125 ", -   ,truck, 10 
pullet,39081,39081, 33 , 579 , -   ,truck, 10 
turkey,39081,39081, 64 ," 1,106 ", -   ,truck, 10 
milkcow,39081,39081," 18,235 "," 316,022 ", -   ,truck, 10 
others,39081,39081," 18,611 "," 322,540 ", -   ,truck, 10 
layer,39083,39139," 93,466 "," 831,565 ", -   ,truck, 33 
pullet,39083,39139, 180 ," 1,601 ", -   ,truck, 33 
turkey,39083,39139," 27,263 "," 242,557 ", -   ,truck, 33 
milkcow,39083,39139," 154,551 "," 1,375,037 ", -   ,truck, 33 
others,39083,39139," 66,905 "," 595,256 ", -   ,truck, 33 
layer,39085,39085, 680 ," 8,558 ", -   ,truck, 16 
pullet,39085,39085," 6,793 "," 85,451 ", -   ,truck, 16 
turkey,39085,39085," 4,422 "," 55,631 ", -   ,truck, 16 
milkcow,39085,39085," 6,144 "," 77,294 ", -   ,truck, 16 
others,39085,39085," 2,244 "," 28,228 ", -   ,truck, 16 
layer,39087,21019, 287 ," 4,172 ", -   ,truck, 14 
pullet,39087,21019, 5 , 70 , -   ,truck, 14 
milkcow,39087,21019," 12,035 "," 174,896 ", -   ,truck, 14 
others,39087,21019," 2,266 "," 32,937 ", -   ,truck, 14 
layer,39087,39087," 1,320 "," 12,967 ", -   ,truck, 11 
pullet,39087,39087, 22 , 219 , -   ,truck, 11 
milkcow,39087,39087," 55,321 "," 543,558 ", -   ,truck, 11 
others,39087,39087," 10,418 "," 102,364 ", -   ,truck, 11 
layer,39089,39045," 7,143 "," 82,450 ", -   ,truck, 26 
pullet,39089,39045, 97 ," 1,122 ", -   ,truck, 26 
turkey,39089,39045, 27 , 317 , -   ,truck, 26 
milkcow,39089,39045," 119,666 "," 1,381,240 ", -   ,truck, 26 
export,39089,39045," 1,979 "," 22,844 ", -   ,truck, 26 
others,39089,39045," 69,353 "," 800,511 ", -   ,truck, 26 
layer,39091,39091," 2,524 "," 22,303 ", 12 ,truck, 11 
pullet,39091,39091, 38 , 334 , 0 ,truck, 11 
turkey,39091,39091, 34 , 302 , 0 ,truck, 11 
milkcow,39091,39091," 160,841 "," 1,421,250 ", 754 ,truck, 11 
others,39091,39091," 30,860 "," 272,687 ", 145 ,truck, 11 
layer,39093,39093," 2,606 "," 21,011 ", 16 ,truck, 16 
pullet,39093,39093, 47 , 381 , 0 ,truck, 16 
turkey,39093,39093, 146 ," 1,178 ", 1 ,truck, 16 
milkcow,39093,39093," 164,171 "," 1,323,578 "," 1,024 ",truck, 16 
others,39093,39093," 33,034 "," 266,325 ", 206 ,truck, 16 
layer,39095,39095, 936 ," 7,636 ", -   ,truck, 12 
pullet,39095,39095, 67 , 550 , -   ,truck, 12 
turkey,39095,39095, 78 , 636 , -   ,truck, 12 
others,39095,39095," 9,245 "," 75,435 ", -   ,truck, 12 
layer,39097,39097," 2,225 "," 20,531 ", -   ,truck, 11 
pullet,39097,39097, 48 , 446 , -   ,truck, 11 
turkey,39097,39097, 7 , 62 , -   ,truck, 11 
milkcow,39097,39097," 265,918 "," 2,453,955 ", -   ,truck, 11 
others,39097,39097," 55,614 "," 513,222 ", -   ,truck, 11 
layer,39099,39099," 3,357 "," 27,697 ", -   ,truck, 11 
pullet,39099,39099, 70 , 574 , -   ,truck, 11 
turkey,39099,39099, 329 ," 2,712 ", -   ,truck, 11 
milkcow,39099,39099," 333,468 "," 2,751,266 ", -   ,truck, 11 
others,39099,39099," 43,487 "," 358,786 ", -   ,truck, 11 
layer,39101,39033, 742 ," 6,722 ", -   ,truck, 26 
pullet,39101,39033, 8 , 70 , -   ,truck, 26 
turkey,39101,39033, 26 , 235 , -   ,truck, 26 
milkcow,39101,39033," 178,579 "," 1,618,530 ", -   ,truck, 26 
others,39101,39033," 899,839 "," 8,155,582 ", -   ,truck, 26 
layer,39101,39175, 2 , 18 , -   ,truck, 25 
pullet,39101,39175, 0 , 0 , -   ,truck, 25 
turkey,39101,39175, 0 , 1 , -   ,truck, 25 
milkcow,39101,39175, 497 ," 4,432 ", -   ,truck, 25 
others,39101,39175," 2,504 "," 22,332 ", -   ,truck, 25 
layer,39103,39103," 4,574 "," 42,843 ", -   ,truck, 11 
pullet,39103,39103, 146 ," 1,368 ", -   ,truck, 11 
turkey,39103,39103, 329 ," 3,078 ", -   ,truck, 11 
milkcow,39103,39103," 151,644 "," 1,420,266 ", -   ,truck, 11 
others,39103,39103," 20,215 "," 189,326 ", -   ,truck, 11 
layer,39105,39105," 5,152 "," 48,165 ", -   ,truck, 11 
pullet,39105,39105, 39 , 362 , -   ,truck, 11 
milkcow,39105,39105," 41,862 "," 391,369 ", -   ,truck, 11 
others,39105,39105," 19,964 "," 186,644 ", -   ,truck, 11 
layer,39107,39011," 2,961,664 "," 34,319,123 ", -   ,truck, 23 
pullet,39107,39011," 81,410 "," 943,357 ", -   ,truck, 23 
turkey,39107,39011," 1,039,971 "," 12,050,967 ", -   ,truck, 23 
milkcow,39107,39011," 325,323 "," 3,769,777 ", -   ,truck, 23 
